Country,Subject Descriptor,Units,Scale,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Estimates Start After
Trinidad and Tobago,General government total expenditure,Percent of GDP,,24.826,24.087,25.222,24.565,23.457,23.343,25.244,29.883,28.296,28.197,33.398,31.521,30.402,31.086,33.364,35.202,36.509,35.241,33.378,31.569,34.325,34.314,33.54,33.195,32.905,32.601,2018
Trinidad and Tobago,General government net lending/borrowing,Percent of GDP,,-0.903,0.175,0.617,-0.201,1.901,1.912,5.129,4.392,1.722,5.702,-4.883,0.136,-0.689,-1.327,-2.84,-4.626,-7.886,-12.232,-11.345,-5.541,-5.586,-4.928,-4.213,-4.07,-4.012,-3.918,2018
Trinidad and Tobago,General government primary net lending/borrowing,Percent of GDP,,2.704,4.842,4.386,3.421,5.504,4.701,7.6,6.309,3.531,7.369,-2.435,2.387,1.073,0.411,-1.237,-2.869,-5.816,-10.202,-8.357,-3.023,-2.509,-1.734,-1.034,-0.908,-0.844,-0.751,2018
Trinidad and Tobago,General government gross debt,Percent of GDP,,43.372,40.587,37.212,35.824,30.637,24.109,19.84,16.762,16.281,13.768,18.068,20.294,28.926,24.579,24.779,23.592,27.23,37.836,43.255,45.31,49.751,51.416,52.116,53.152,54.074,54.799,2018
Trinidad and Tobago,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,42.401,50.098,54.953,56.835,68.414,81.684,97.612,113.524,133.468,167.695,136.925,138.557,159.866,165.588,172.844,175.899,164.188,148.661,148.335,150.676,151.708,155.97,162.673,170.142,178.109,186.79,2018
Trinidad and Tobago,Current account balance,U.S. dollars,Billions,0.031,0.544,0.416,0.076,0.985,1.793,3.881,7.125,5.166,8.499,1.633,4.172,4.346,3.324,5.41,4.003,1.853,-0.86,1.089,1.1,0.146,0.266,0.357,0.495,0.615,0.742,2017
Trinidad and Tobago,Current account balance,Percent of GDP,,0.442,6.562,4.643,0.835,8.59,13.308,24.004,38.304,23.478,30.103,8.347,18.526,16.853,12.9,19.892,14.567,7.378,-3.96,4.939,4.931,0.65,1.145,1.471,1.948,2.31,2.657,2017
Tunisia,"Gross domestic product, constant prices",Percent change,,6.017,4.299,3.796,1.323,4.702,6.236,3.487,5.244,6.71,4.238,3.043,3.511,-1.918,3.998,2.876,2.972,1.153,1.108,1.955,2.479,2.742,3.245,3.5,4.1,4.1,4.1,2017
Tunisia,"Gross domestic product, deflator",Index,,68.048,70.559,73.321,74.996,77.01,79.591,82.914,86.093,87.912,93.489,96.325,100,104.279,109.385,113.567,118.687,122.822,128.875,136.054,145.095,154.702,162.63,170.137,177.458,184.703,192.146,2017
Tunisia,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,7333.909,7573.938,7791.967,7832.099,8138.226,8578.459,8802.958,9179.5,9698.424,10003.3,10195.577,10436.417,10120.677,10404.218,10579.118,10767.039,10765.865,10761.494,10849.313,10997.167,11179.803,11426.253,11712.641,12081.71,12468.441,12873.584,2017
Tunisia,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.117,0.117,0.118,0.116,0.117,0.118,0.117,0.117,0.118,0.12,0.124,0.122,0.115,0.116,0.115,0.114,0.112,0.11,0.108,0.107,0.106,0.106,0.106,0.106,0.107,0.107,2017
Tunisia,Total investment,Percent of GDP,,24.62,25.898,26.179,23.811,23.323,23.302,21.679,23.449,23.685,25.526,24.289,25.632,23.094,24.444,22.736,23.17,19.957,18.441,19.817,20.142,19.995,20.7,21.208,21.63,22.127,22.794,2017
Tunisia,Gross national savings,Percent of GDP,,22.334,20.951,20.628,19.696,19.807,20.135,19.874,20.778,20.454,20.884,20.681,20.028,14.648,15.318,13.078,13.326,10.256,9.109,9.606,8.931,9.884,11.644,13.038,14.355,15.714,17,2017
Tunisia,"Inflation, average consumer prices",Index,,54.569,56.081,57.172,58.723,60.321,62.547,63.774,66.417,68.689,72.065,74.617,78.953,81.755,85.956,90.945,95.423,100,103.629,109.131,117.106,125.848,132.86,138.757,144.767,150.791,156.876,2016
Tunisia,"Inflation, average consumer prices",Percent change,,2.768,2.77,1.945,2.714,2.72,3.692,1.962,4.143,3.421,4.915,3.541,5.812,3.548,5.139,5.805,4.924,4.797,3.629,5.309,7.308,7.466,5.572,4.438,4.332,4.161,4.035,2016
Tunisia,Volume of imports of goods and services,Percent change,,5.814,6.464,15.048,-2.909,-2.136,7.184,-1.177,5.66,8.599,4.785,-4.632,15.427,-3.376,7.769,-1.072,2.197,-2.604,2.503,2.768,0.049,0.1,0.173,2,2.776,2.82,2.828,2016
Tunisia,Volume of Imports of goods,Percent change,,5.814,6.464,15.048,-2.909,-2.136,7.184,-1.177,5.66,8.599,4.785,-4.632,15.427,-3.376,7.769,-1.072,2.197,-2.604,2.503,2.768,0.049,0.1,0.173,2,2.776,2.82,2.828,2016
Tunisia,Volume of exports of goods and services,Percent change,,7.579,6.254,12.542,0.006,3.727,15.713,5.013,6.205,14.663,5.617,-6.703,5.476,-7.625,6.76,2.585,4.18,-2.818,0.223,4.584,2.938,2.95,3.686,3.797,4.102,4.082,4.112,2016
Tunisia,Volume of exports of goods,Percent change,,6.701,7.313,10.144,0.399,-0.146,4.704,0.39,4.727,16.257,-2.588,-4.51,10.582,-3.573,1.634,-0.732,-2.936,-2.818,0.223,4.584,2.938,2.95,3.686,3.797,4.102,4.082,4.112,2016
Tunisia,Unemployment rate,Percent of total labor force,,15.982,15.691,15.126,15.263,14.514,14.237,12.819,12.511,12.397,12.442,13.29,13.048,18.889,16.723,15.33,14.959,15.39,15.544,15.513,15.612,n/a,n/a,n/a,n/a,n/a,n/a,2016
Tunisia,Population,Persons,Millions,9.604,9.699,9.786,9.864,9.94,10.018,10.102,10.196,10.298,10.407,10.522,10.64,10.761,10.887,11.015,11.144,11.274,11.403,11.532,11.659,11.783,11.903,12.019,12.129,12.235,12.336,2017
Tunisia,General government revenue,Percent of GDP,,21.983,21.848,22.146,22.633,21.848,21.944,21.451,21.522,21.876,24.181,23.13,24.694,25.94,24.631,24.999,25.933,23.866,22.647,24.432,26.116,28.046,28.636,28.501,28.385,28.282,28.191,2016
Tunisia,General government total expenditure,Percent of GDP,,25.184,25.22,25.162,25.305,24.622,24.147,24.166,23.971,24.463,24.831,25.843,25.173,29.295,29.776,32.426,29.79,29.168,28.874,30.315,30.673,31.715,31.539,30.648,29.927,28.811,28.686,2016
Tunisia,General government net lending/borrowing,Percent of GDP,,-3.202,-3.372,-3.015,-2.672,-2.774,-2.203,-2.715,-2.449,-2.587,-0.65,-2.713,-0.479,-3.354,-5.145,-7.426,-3.857,-5.303,-6.227,-5.883,-4.557,-3.67,-2.903,-2.147,-1.542,-0.53,-0.495,2016
Tunisia,General government primary net lending/borrowing,Percent of GDP,,-0.117,-0.358,-0.227,0.109,-0.217,0.343,-0.179,0.021,-0.217,1.417,-0.702,1.348,-1.509,-3.343,-5.548,-1.983,-3.36,-4.015,-3.545,-1.909,-0.7,0.2,1.3,2,3,3,2016
Tunisia,General government gross debt,Percent of GDP,,64.955,65.935,54.707,54.151,55.128,54.101,52.422,47.952,44.8,42.021,40.69,39.217,43.068,47.676,46.845,51.529,55.429,62.271,70.331,76.978,81.549,82.232,79.481,75.049,70.055,65.392,2016
Tunisia,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,27.216,29.433,31.746,32.901,35.373,38.839,41.871,45.756,49.858,55.268,58.677,63.055,64.492,70.355,75.144,80.866,84.648,89.805,96.661,105.64,115.723,125.601,135.998,147.666,159.996,173.268,2016
Tunisia,Current account balance,U.S. dollars,Billions,-0.524,-1.062,-1.225,-0.952,-0.965,-0.988,-0.583,-0.918,-1.257,-2.081,-1.568,-2.468,-3.869,-4.11,-4.466,-4.689,-4.186,-3.901,-4.08,-4.474,-3.66,-3.183,-2.984,-2.863,-2.734,-2.675,2018
Tunisia,Current account balance,Percent of GDP,,-2.286,-4.947,-5.551,-4.115,-3.517,-3.167,-1.805,-2.671,-3.231,-4.642,-3.608,-5.603,-8.446,-9.125,-9.658,-9.844,-9.7,-9.332,-10.212,-11.211,-10.11,-9.056,-8.171,-7.275,-6.413,-5.794,2017
Turkey,"Gross domestic product, constant prices",Percent change,,-3.389,6.64,-5.962,6.43,5.608,9.644,9.01,7.11,5.03,0.845,-4.704,8.487,11.113,4.79,8.491,5.167,6.086,3.184,7.441,2.567,-2.537,2.541,2.961,3.008,3.492,3.501,2018
Turkey,"Gross domestic product, deflator",Index,,15.621,23.329,35.675,49.08,60.525,68.059,72.894,79.725,84.682,94.875,100,107.013,115.775,124.364,132.16,141.969,153.08,165.477,183.421,213.051,237.82,264.747,295.477,332.698,375.206,420.885,2018
Turkey,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,12610.305,13258.274,12301.737,12935.292,13501.046,14624.002,15744.75,16653.884,17279.521,17198.732,16153.811,17248.624,18908.808,19577.939,20951.961,21742.944,22760.075,23168.705,24585.928,24850.099,23922.409,24233.259,24655.27,25099.857,25678.896,26282.192,2018
Turkey,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,1.339,1.363,1.251,1.294,1.313,1.368,1.423,1.447,1.442,1.413,1.352,1.393,1.487,1.51,1.585,1.611,1.654,1.652,1.712,1.696,1.601,1.585,1.576,1.567,1.566,1.564,2018
Turkey,Total investment,Percent of GDP,,21.342,23.8,18.135,21.243,22.474,25.205,27.034,29.565,28.714,28.936,23.018,26.973,31.269,28.304,29.773,29.033,28.362,28.227,30.97,29.19,24.467,23.824,23.173,23.276,23.36,23.46,2018
Turkey,Gross national savings,Percent of GDP,,21.491,20.84,20.688,21.666,19.922,21.477,22.856,23.948,23.252,23.98,21.426,21.334,22.449,22.786,23.179,24.413,24.777,24.471,25.478,26.6,25.286,23.513,22.169,21.597,21.183,21.144,2018
Turkey,"Inflation, average consumer prices",Index,,22.988,35.64,54.973,79.785,100,108.599,117.482,128.757,140.031,154.656,164.323,178.4,189.946,206.835,222.333,242.02,260.585,280.846,312.144,363.125,426.524,486.645,551.873,623.619,704.694,791.829,2018
Turkey,"Inflation, average consumer prices",Percent change,,64.87,55.035,54.246,45.134,25.337,8.599,8.179,9.597,8.756,10.444,6.251,8.566,6.472,8.892,7.493,8.855,7.671,7.775,11.144,16.332,17.459,14.096,13.403,13.001,13.001,12.365,2018
Turkey,Volume of imports of goods and services,Percent change,,-2.553,27.092,-24.656,17.394,17.818,20.863,12.209,7.508,13.273,-0.616,-11.83,17.448,11.413,1.325,8.656,-0.419,1.235,4.686,8.892,-9.187,-7.197,7.8,7.734,6.994,6.5,5.976,2018
Turkey,Volume of Imports of goods,Percent change,,-1.426,32.85,-24.805,20.715,19.276,20.576,12.207,8.443,12.713,-1.36,-12.93,17.717,12.891,0.935,8.148,-0.844,1.277,5.44,9.397,-9.397,-7.723,8.424,8.261,7.416,6.805,6.219,2018
Turkey,Volume of exports of goods and services,Percent change,,-15.055,12.931,12.311,1.722,9.303,13.299,8.893,6.734,8.084,7.574,-4.478,6.592,8.693,13.628,1.267,7.295,1.715,-1.176,12.27,9.213,5,3.299,3.6,4.063,4.9,5.3,2018
Turkey,Volume of exports of goods,Percent change,,2.915,11.518,22.16,15.805,12.525,13.679,10.29,12.301,11.506,6.593,-7.758,11.435,6.338,16.213,-0.578,5.322,1.029,3.726,8.754,4.936,4.001,2.516,2.894,3.494,4.627,5.199,2018
Turkey,Unemployment rate,Percent of total labor force,,7.155,5.997,7.804,9.764,9.925,9.688,9.488,9.034,9.183,10.02,13.053,11.127,9.096,8.432,9.041,9.915,10.279,10.907,10.904,10.955,12.703,11.419,10.72,10.72,10.72,10.5,2018
Turkey,Population,Persons,Millions,63.818,64.73,65.603,66.402,67.187,68.01,68.861,69.73,70.586,71.517,72.561,73.723,74.724,75.627,76.668,77.696,78.741,79.815,80.811,82.004,83.023,84.04,85.048,86.055,87.051,88.031,2018
Turkey,General government revenue,Percent of GDP,,n/a,31.256,32.612,29.901,31.13,30.745,31.669,33.833,31.952,31.922,32.454,32.822,32.719,32.61,32.765,31.855,32.163,32.751,31.476,31.2,30.88,30.639,30.363,30.665,30.923,31.122,2017
Turkey,General government total expenditure,Percent of GDP,,n/a,39.667,44.367,41.327,38.769,34.909,32.426,34.524,33.894,34.583,38.336,36.246,33.406,34.441,34.234,33.285,33.429,35.079,33.817,34.827,34.019,34.101,34.086,34.204,34.018,33.741,2017
Turkey,General government net lending/borrowing,Percent of GDP,,n/a,-8.411,-11.756,-11.426,-7.639,-4.163,-0.756,-0.691,-1.942,-2.661,-5.881,-3.424,-0.687,-1.831,-1.469,-1.43,-1.265,-2.328,-2.341,-3.628,-3.139,-3.463,-3.723,-3.539,-3.095,-2.619,2017
Turkey,General government primary net lending/borrowing,Percent of GDP,,n/a,3.746,4.623,2.278,4.182,4.658,4.376,4.152,2.656,1.479,-1.548,0.058,1.818,0.668,0.82,0.539,0.586,-0.956,-1.005,-2.106,-1.186,-1.135,-1.146,-1.07,-0.795,-0.58,2017
Turkey,General government gross debt,Percent of GDP,,n/a,51.567,76.075,72.058,65.738,57.736,50.764,44.681,38.168,38.15,43.857,40.083,36.479,32.724,31.382,28.769,27.643,28.311,28.261,29.052,29.929,28.326,28.093,28.117,27.579,26.664,2017
Turkey,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,107.164,170.667,245.429,359.359,468.015,577.024,673.703,789.228,880.461,994.783,999.192,1160.014,1394.477,1569.672,1809.713,2044.466,2338.648,2608.526,3106.537,3700.989,4026.437,4596.219,5281.644,6125.859,7149.779,8301.034,2017
Turkey,Current account balance,U.S. dollars,Billions,-0.925,-9.92,3.76,-0.626,-7.554,-14.198,-20.98,-31.168,-36.949,-39.425,-11.358,-44.616,-74.402,-47.963,-63.642,-43.61,-32.145,-33.139,-47.347,-27.813,4.989,-3.423,-10.119,-17.243,-23.449,-26.591,2018
Turkey,Current account balance,Percent of GDP,,-0.361,-3.633,1.877,-0.263,-2.422,-3.507,-4.186,-5.659,-5.474,-5.156,-1.762,-5.777,-8.937,-5.49,-6.697,-4.669,-3.74,-3.838,-5.56,-3.629,0.706,-0.423,-1.088,-1.746,-2.246,-2.405,2018
Turkmenistan,"Gross domestic product, constant prices",Percent change,,16.499,18.587,20.391,15.768,17.095,14.692,13.04,10.967,11.057,14.747,6.133,9.16,14.72,11.051,10.163,10.346,6.453,6.2,6.47,6.24,6.284,6.036,5.51,5.603,5.701,5.719,2017
Turkmenistan,"Gross domestic product, deflator",Index,,28.772,31.59,36.226,39.265,44.032,47.707,51.055,57.313,62.628,100,109.727,112.299,126.716,137.256,138.884,139.755,132.612,126.197,124.249,136.034,146.07,156.123,165.502,172.727,180.426,188.566,2017
Turkmenistan,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,2748.843,3222.12,3836.225,4394.387,5092.638,5780.12,6463.735,7092.318,7784.698,8824.999,9250.698,9940.705,11212.539,12229.954,13225.721,14327.185,14980.227,15691.496,16510.077,17357.711,17824.668,18714.537,19551.102,20440.533,21391.454,22393.33,2004
Turkmenistan,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.02,0.023,0.027,0.031,0.034,0.038,0.041,0.043,0.045,0.05,0.053,0.055,0.061,0.066,0.07,0.075,0.077,0.079,0.081,0.083,0.086,0.088,0.089,0.091,0.093,0.095,2017
Turkmenistan,"Inflation, average consumer prices",Index,,129.077,139.455,155.676,169.303,178.762,189.282,209.551,226.644,240.83,275.844,268.474,280.413,295.21,310.897,332.081,352.034,378.101,391.884,423.395,480.814,543.32,592.219,639.596,677.972,718.65,761.769,2017
Turkmenistan,"Inflation, average consumer prices",Percent change,,23.465,8.04,11.632,8.753,5.587,5.885,10.708,8.157,6.259,14.539,-2.672,4.447,5.277,5.314,6.814,6.009,7.405,3.646,8.041,13.562,13,9,8,6,6,6,2017
Turkmenistan,Volume of imports of goods and services,Percent change,,14.055,14.363,19.583,-12.167,31.908,8.985,-9.865,-17.639,26.361,52.353,59.305,-7.697,20.599,22.451,8.817,3.598,-8.601,-15.238,-25.321,-22.286,41.11,13.399,7.287,6.626,3.248,5.414,2017
Turkmenistan,Volume of Imports of goods,Percent change,,24.23,26.251,25.176,-12.978,30.805,10.573,-11.276,-22.891,36.756,36.157,64.716,-9.16,29.857,26.556,17.38,6.143,-8.85,-1.472,-25.321,-22.286,41.11,13.399,7.287,6.626,3.248,5.414,2017
Turkmenistan,Volume of exports of goods and services,Percent change,,41.265,69.438,5.474,3.993,16.672,1.033,3.422,1.405,8.99,-8.346,-45.313,23.613,16.144,14.927,2.724,10.352,-5.856,-3.239,-14.349,9.997,8.891,5.694,2.211,5.03,3.613,6.331,2017
Turkmenistan,Volume of exports of goods,Percent change,,65.632,81.042,6.384,5.94,16.822,-0.692,6.131,2.951,9.226,-8.33,-46.159,22.794,19.2,15.868,2.619,11.091,-7.712,-4.64,-14.259,11.021,9.12,5.883,2.255,5.126,3.69,6.485,2017
Turkmenistan,Population,Persons,Millions,4.475,4.528,4.578,4.627,4.675,4.724,4.775,4.83,4.887,4.946,5.008,5.087,5.174,5.268,5.366,5.466,5.565,5.642,5.71,5.77,5.972,6.031,6.091,6.152,6.214,6.276,2004
Turkmenistan,General government revenue,Percent of GDP,,21.709,23.584,21.814,18.221,23.068,20.259,20.475,20.202,17.349,20.867,20.427,15.801,18.265,22.193,18.406,17.898,16.616,11.737,14.892,14.092,14.399,14.162,13.897,13.977,13.479,13.282,2017
Turkmenistan,General government total expenditure,Percent of GDP,,19.396,24.1,21.093,18.048,19.353,18.885,19.669,14.95,13.442,10.866,13.406,13.793,14.619,14.663,16.876,17.011,17.313,14.117,17.729,13.508,14.378,14.197,13.946,13.983,13.509,13.299,2017
Turkmenistan,General government net lending/borrowing,Percent of GDP,,2.313,-0.516,0.721,0.173,3.715,1.374,0.806,5.252,3.907,10.002,7.021,2.007,3.646,7.53,1.53,0.887,-0.698,-2.38,-2.837,0.584,0.021,-0.035,-0.049,-0.006,-0.03,-0.017,2017
Turkmenistan,General government gross debt,Percent of GDP,,52.614,43.508,26.899,19.078,13.35,9.008,5.379,3.334,2.416,2.809,2.436,4.035,10.048,18.066,19.985,16.813,21.816,24.068,28.82,29.272,30.25,30.346,30.135,30.02,30.324,30.098,2017
Turkmenistan,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,4.011,5.223,7.211,9.048,11.881,14.764,17.861,22.249,27,49.47,57.611,64.362,83.315,100.218,111.713,124.044,125.299,126.63,132.742,154.4,176.21,199.706,223.368,246.181,271.815,300.324,2017
Turkmenistan,Current account balance,U.S. dollars,Billions,-0.571,0.412,0.115,0.583,0.304,0.082,0.875,3.351,4.037,3.56,-3.355,-2.917,-0.243,-0.308,-2.865,-2.641,-5.577,-7.293,-3.916,1.388,-1.171,-1.822,-2.799,-3.717,-4.39,-4.881,2015
Turkmenistan,Current account balance,Percent of GDP,,-14.812,8.209,1.653,6.699,2.663,0.579,5.093,15.664,15.548,16.547,-16.595,-12.915,-0.83,-0.875,-7.309,-6.067,-15.579,-20.159,-10.326,3.146,-2.325,-3.192,-4.385,-5.284,-5.652,-5.689,2015
Tuvalu,"Gross domestic product, constant prices",Percent change,,n/a,n/a,1.452,7.712,-3.105,-1.676,-4.118,2.891,6.347,7.959,-4.382,-3.09,7.89,-3.836,4.577,1.348,9.143,3.035,3.242,4.284,4.072,4.38,4.244,4.143,3.894,2.746,2015
Tuvalu,"Gross domestic product, deflator",Index,,n/a,83.901,88.982,92,94.001,99.327,100,104.082,103.936,107.606,108.298,111.03,111.944,112.849,115.232,121.069,126.675,127.957,132.435,137.161,141.798,146.702,151.656,156.357,160.862,164.712,2015
Tuvalu,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,n/a,n/a,n/a,3169.619,3032.053,2943.221,2786.042,2830.043,2971.299,3166.898,2989.528,2860.21,3046.547,2892.353,2992.94,3021.499,3284.941,3371.488,3467.256,3601.749,3733.839,3882.244,4031.301,4182.005,4327.978,4429.541,2012
Tuvalu,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,n/a,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2015
Tuvalu,"Inflation, average consumer prices",Index,,n/a,100,101.531,106.659,109.767,112.368,115.988,120.847,123.609,136.518,136.131,133.609,134.278,136.181,138.915,140.405,144.82,149.905,156.081,162.587,168.572,174.402,180.291,185.88,191.235,195.812,2017
Tuvalu,"Inflation, average consumer prices",Percent change,,n/a,n/a,1.531,5.051,2.914,2.369,3.221,4.19,2.285,10.443,-0.283,-1.853,0.501,1.417,2.008,1.073,3.144,3.511,4.12,4.169,3.681,3.459,3.377,3.1,2.881,2.393,2017
Tuvalu,Population,Persons,Millions,n/a,n/a,n/a,0.009,0.009,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,2012
Tuvalu,General government revenue,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,74.588,73.071,65.428,73.943,71.636,88.92,72.309,70.09,89.273,112.81,103.787,136.344,137.978,122.217,161.031,113.354,105.904,103.586,102.316,100.639,100.001,2017
Tuvalu,General government total expenditure,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,78.392,86.537,104.465,93.59,89.62,102.809,96.232,79.109,79.377,83.824,109.84,121.22,130.78,125.723,154.667,117.679,110.304,108.686,107.616,106.139,105.501,2017
Tuvalu,General government net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,-3.803,-13.467,-39.037,-19.647,-17.984,-13.889,-23.923,-9.019,9.896,28.986,-6.053,15.124,7.197,-3.506,6.364,-4.325,-4.4,-5.1,-5.3,-5.5,-5.5,2017
Tuvalu,General government primary net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,-13.881,-39.522,-24.932,-19.064,-17.561,-28.567,-12.275,7.831,28.734,-13.431,1.93,1.799,-7.969,1.67,-8.625,-8.439,-9.208,-9.42,-9.452,-9.506,2017
Tuvalu,General government gross debt,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,39.426,39.804,34.621,37.493,31.112,27.425,24.157,27.492,27.286,64.465,56.903,47.223,36.972,27.597,21.809,16.714,8.065,4.582,3.869,3.463,2017
Tuvalu,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,n/a,0.024,0.026,0.029,0.028,0.029,0.028,0.03,0.032,0.036,0.035,0.035,0.038,0.036,0.039,0.041,0.047,0.049,0.053,0.057,0.061,0.066,0.071,0.076,0.082,0.086,2017
Tuvalu,Current account balance,U.S. dollars,Billions,n/a,n/a,-0.008,0.001,-0.007,-0.006,-0.003,0.007,-0.004,0.002,0.002,-0.004,-0.014,0.007,-0.003,0.001,-0.019,0.008,0.002,0.002,-0.001,-0.007,-0.008,-0.01,-0.007,-0.003,2012
Tuvalu,Current account balance,Percent of GDP,,n/a,n/a,-57.331,4.905,-39.508,-27.586,-13.836,31.95,-12.97,7.1,6.862,-12,-37.109,18.2,-6.647,2.941,-52.829,23.212,4.176,3.523,-2.046,-12.464,-13.712,-15.444,-11.288,-4.124,2012
Uganda,"Gross domestic product, constant prices",Percent change,,7.953,3.941,8.765,7.057,6.159,5.803,10.007,7.049,8.064,10.428,8.069,7.666,6.821,2.24,4.714,4.561,5.67,2.323,4.977,6.184,6.288,6.241,6.129,6.039,6.324,6.725,2017
